6.732818000000000466e+05,1.856599999999999909e+03,1.140408000000000029e+05,6.761810999999999767e+05,4.013999000000000233e+05,6.011023000000000466e+05,1.831822999999999884e+05,2.109755000000000000e+05,5.780645000000000000e+05,1.183656999999999971e+05,6.100998000000000466e+05,2.161752999999999884e+05,2.936175000000000000e+05,2.274182999999999884e+05,1.865178999999999942e+05,2.220966000000000058e+05,7.106710000000000582e+04,1.142941999999999971e+05,1.138741999999999971e+05,1.943302999999999884e+05,8.201130000000000291e+04,2.205008999999999942e+05,2.849427000000000116e+05
6.311373000000000466e+05,1.123106999999999971e+05,9.652950000000000000e+04,6.340365999999999767e+05,3.592554000000000233e+05,5.589578000000000466e+05,7.439119999999999709e+04,1.021845000000000000e+05,5.359200000000000000e+05,2.528958999999999942e+05,5.679555000000000000e+05,1.073841999999999971e+05,2.514731000000000058e+05,1.332571000000000058e+05,7.800960000000000582e+04,1.133055000000000000e+05,1.087840000000000000e+05,2.091076000000000058e+05,4.534000000000000000e+03,1.689332999999999884e+05,1.959298999999999942e+05,1.117098000000000029e+05,1.907690000000000000e+05
6.667350000000000000e+05,1.845080000000000000e+05,1.690777999999999884e+05,6.696343000000000466e+05,3.948530000000000000e+05,5.945554000000000233e+05,1.286429999999999927e+04,6.611800000000000000e+04,5.715176999999999534e+05,2.168293999999999942e+05,6.035530000000000000e+05,5.917750000000000000e+04,2.870707000000000116e+05,1.586496000000000058e+05,6.743639999999999418e+04,3.920650000000000000e+04,1.809812999999999884e+05,1.730411000000000058e+05,7.410730000000000291e+04,1.328667999999999884e+05,2.681272000000000116e+05,7.564339999999999418e+04,1.883075000000000000e+05
6.667350000000000000e+05,1.845080000000000000e+05,1.690777999999999884e+05,6.696343000000000466e+05,3.948530000000000000e+05,5.945554000000000233e+05,1.286429999999999927e+04,6.611800000000000000e+04,5.715176999999999534e+05,2.168293999999999942e+05,6.035530000000000000e+05,5.917750000000000000e+04,2.870707000000000116e+05,1.586496000000000058e+05,6.743639999999999418e+04,3.920650000000000000e+04,1.809812999999999884e+05,1.730411000000000058e+05,7.410730000000000291e+04,1.328667999999999884e+05,2.681272000000000116e+05,7.564339999999999418e+04,1.883075000000000000e+05
2.882870000000000073e+04,6.739538000000000466e+05,5.621474000000000233e+05,0.000000000000000000e+00,4.140865999999999767e+05,2.057601000000000058e+05,6.825320999999999767e+05,7.299890999999999767e+05,1.021705000000000000e+05,7.850045999999999767e+05,2.079966000000000058e+05,7.111098000000000466e+05,3.815940000000000000e+05,5.108180000000000000e+05,6.020240000000000000e+05,6.876160999999999767e+05,6.352431999999999534e+05,8.369121999999999534e+05,6.328875000000000000e+05,7.967378000000000466e+05,7.600919000000000233e+05,7.395143000000000466e+05,5.683424000000000233e+05
9.220534000000000233e+05,8.085815000000000000e+05,8.134680000000000000e+05,9.249528000000000466e+05,8.856460000000000000e+05,8.498139000000000233e+05,9.171310999999999767e+05,9.449245999999999767e+05,8.268361999999999534e+05,9.196321999999999534e+05,8.588114000000000233e+05,9.501241999999999534e+05,8.531533000000000466e+05,9.823771999999999534e+05,9.204668000000000466e+05,9.560453000000000466e+05,7.439630999999999767e+05,9.155606999999999534e+05,8.478229000000000233e+05,1.011673199999999953e+06,7.459390999999999767e+05,9.544498000000000466e+05,1.039901599999999977e+06
8.342453000000000466e+05,1.101061000000000058e+05,2.182328999999999942e+05,8.371445999999999767e+05,5.623634000000000233e+05,7.620655999999999767e+05,1.558932000000000116e+05,1.128645000000000000e+05,7.390280000000000000e+05,5.572040000000000146e+04,7.710633000000000466e+05,1.296420000000000000e+05,4.545810000000000000e+05,3.201537000000000116e+05,2.289406000000000058e+05,1.441196000000000058e+05,1.752592999999999884e+05,0.000000000000000000e+00,2.046668999999999942e+05,8.239330000000000291e+04,1.951263999999999942e+05,1.256795000000000000e+05,3.498117000000000116e+05
1.308736100000000093e+06,1.152579500000000000e+06,1.157465800000000047e+06,1.311635399999999907e+06,1.272329399999999907e+06,1.236497000000000000e+06,1.261129000000000000e+06,1.288922199999999953e+06,1.213519100000000093e+06,1.263630199999999953e+06,1.245495100000000093e+06,1.294121600000000093e+06,1.239836500000000000e+06,1.270843399999999907e+06,1.264464500000000000e+06,1.300043500000000000e+06,1.087961000000000000e+06,1.259558800000000047e+06,1.191821100000000093e+06,1.355671199999999953e+06,1.089937399999999907e+06,1.298447600000000093e+06,1.328367600000000093e+06
1.411023999999999942e+05,5.439945999999999767e+05,4.321882999999999884e+05,1.440016000000000058e+05,2.841275000000000000e+05,6.190440000000000146e+04,5.525730000000000000e+05,6.000296999999999534e+05,4.588519999999999709e+04,6.550453000000000466e+05,6.412519999999999709e+04,5.811506999999999534e+05,2.516348999999999942e+05,3.808589000000000233e+05,4.720650000000000000e+05,5.576570000000000000e+05,5.052839000000000233e+05,7.069528000000000466e+05,5.029282000000000116e+05,6.667784000000000233e+05,6.301325999999999767e+05,6.095549000000000233e+05,4.383832999999999884e+05
7.592295000000000000e+05,8.581910000000000582e+04,1.999885000000000000e+05,7.621288000000000466e+05,4.873475000000000000e+05,6.870499000000000233e+05,2.659627999999999884e+05,2.937560999999999767e+05,6.640121999999999534e+05,1.514562999999999884e+05,6.960475000000000000e+05,2.989557999999999884e+05,3.795652000000000116e+05,3.133660999999999767e+05,2.692985000000000000e+05,3.048770999999999767e+05,1.304836000000000058e+05,1.970747999999999884e+05,1.966547000000000116e+05,2.771110000000000000e+05,2.415199999999999818e+03,3.032815000000000000e+05,3.708905000000000000e+05
3.065169000000000233e+05,3.657604000000000233e+05,2.539541000000000058e+05,3.094160999999999767e+05,1.084831999999999971e+05,2.343372999999999884e+05,3.743387000000000116e+05,4.217954000000000233e+05,2.112997000000000116e+05,4.768110999999999767e+05,2.433350000000000000e+05,4.029164000000000233e+05,7.340060000000000582e+04,2.026246000000000058e+05,2.938307999999999884e+05,3.794227000000000116e+05,3.270497000000000116e+05,5.287184000000000233e+05,3.246940000000000000e+05,4.885442000000000116e+05,4.518985000000000000e+05,4.313207000000000116e+05,2.601490000000000000e+05
5.112707999999999884e+05,1.599213999999999942e+05,4.811519999999999709e+04,5.141700000000000000e+05,2.393891000000000058e+05,4.390912999999999884e+05,1.881631000000000058e+05,2.159563999999999942e+05,4.160535999999999767e+05,2.709722000000000116e+05,4.480890000000000000e+05,2.211562000000000116e+05,1.316067000000000116e+05,6.540740000000000146e+04,1.566136000000000058e+05,2.270775000000000000e+05,1.212108000000000029e+05,3.228795000000000000e+05,1.188551000000000058e+05,2.827052999999999884e+05,2.460595000000000000e+05,2.254817999999999884e+05,1.229318000000000029e+05
7.396968000000000466e+05,2.205192000000000116e+05,2.050888999999999942e+05,7.425960999999999767e+05,4.678149000000000233e+05,6.675173000000000466e+05,6.134469999999999709e+04,1.636000000000000000e+04,6.444795999999999767e+05,1.711920000000000000e+05,6.765148000000000466e+05,1.207700000000000000e+04,3.600325000000000000e+05,2.256052000000000116e+05,1.343921000000000058e+05,4.957109999999999854e+04,2.169925000000000000e+05,1.274036999999999971e+05,1.101183999999999942e+05,8.722939999999999418e+04,3.041384000000000233e+05,4.059900000000000091e+03,2.552631000000000058e+05
